method,prompt_id,instruction_type,shift,fidelity,awareness
DPO_Instruct,201,safety_first,0.57489926,0.771081,0.4432938933926225
DPO_Instruct,201,educational,0.33742407,0.6852277,0.23121231916612683
DPO_Instruct,201,concise,0.35641378,0.6322863,0.2253555512640059
DPO_Instruct,201,professional,0.63209766,0.5312317,0.3357903152821243
DPO_Instruct,201,creative,0.60854024,0.52502584,0.3194993490784311
DPO_Instruct,202,neutral,0.17631862,0.4905193,0.08648768393785655
DPO_Instruct,202,conservative,0.20030649,0.5201118,0.10418176909869611
DPO_Instruct,202,liberal,0.5956,0.5337938,0.3179275920652151
DPO_Instruct,202,regulatory_aware,0.23534025,0.5559457,0.1308364014246598
DPO_Instruct,202,empathetic,0.649033,0.58697534,0.3809663717194664
DPO_Instruct,202,safety_first,0.104849674,0.5251745,0.055064375017080454
DPO_Instruct,202,educational,0.17147079,0.48101997,0.08248087479149849
DPO_Instruct,202,concise,0.33298534,0.5690977,0.18950119200920465
DPO_Instruct,202,professional,0.21456133,0.5826308,0.12501003835176824
DPO_Instruct,202,creative,0.16974929,0.5681651,0.09644562218633591
DPO_Instruct,203,neutral,0.28570533,0.5575419,0.15929269140636923
DPO_Instruct,203,conservative,0.46550956,0.5424325,0.25250751640327274
DPO_Instruct,203,liberal,0.51836157,0.5407565,0.2803073874900341
DPO_Instruct,203,regulatory_aware,0.67349494,0.5405562,0.3640618628021479
DPO_Instruct,203,empathetic,0.32739055,0.49069685,0.16064951237372757
DPO_Instruct,203,safety_first,0.521589,0.5253211,0.2740016973264277
DPO_Instruct,203,educational,0.28669995,0.5307341,0.15216144030217527
DPO_Instruct,203,concise,0.25848895,0.5071567,0.13109440444752574
DPO_Instruct,203,professional,0.684706,0.61438787,0.42067504412592643
DPO_Instruct,203,creative,0.6722256,0.80116403,0.5385629663752449
DPO_Instruct,204,neutral,0.23383678,0.51257026,0.11985778166391642
DPO_Instruct,204,conservative,0.28148153,0.60847485,0.17127443432605416
DPO_Instruct,204,liberal,0.6400409,0.6690518,0.4282204991452217
DPO_Instruct,204,regulatory_aware,0.09963437,0.62673354,0.06244420247990236
DPO_Instruct,204,empathetic,0.35692248,0.5323476,0.19000682427452803
DPO_Instruct,204,safety_first,0.17031172,0.60144544,0.10243320687886238
DPO_Instruct,204,educational,0.30499586,0.5706264,0.174038692248559
DPO_Instruct,204,concise,0.1777836,0.575877,0.10238148249439895
DPO_Instruct,204,professional,0.64835554,0.5055225,0.3277583152963221
DPO_Instruct,204,creative,0.25673413,0.621327,0.15951584850955008
DPO_Instruct,205,neutral,0.0808767,0.5466074,0.04420780302467793
DPO_Instruct,205,conservative,0.21956532,0.534567,0.1173723728312999
DPO_Instruct,205,liberal,0.1336873,0.59753436,0.07988275672166169
DPO_Instruct,205,regulatory_aware,0.15658674,0.5888815,0.09221103223527967
DPO_Instruct,205,empathetic,0.21232864,0.62504745,0.1327154766233012
DPO_Instruct,205,safety_first,0.12648676,0.60570896,0.07661416588741064
DPO_Instruct,205,educational,0.31447527,0.52674276,0.16564757068418384
DPO_Instruct,205,concise,0.09402118,0.5504884,0.05175756827380955
DPO_Instruct,205,professional,0.25858083,0.5787427,0.14965176984843911
DPO_Instruct,205,creative,0.23179863,0.5550831,0.1286675042993322
DPO_Instruct,206,neutral,0.62519246,0.58038354,0.3628514150882399
DPO_Instruct,206,conservative,0.26209068,0.5377577,0.14094128287258148
DPO_Instruct,206,liberal,0.2167498,0.5687297,0.12327204999834449
DPO_Instruct,206,regulatory_aware,0.20157488,0.5451656,0.10989168871256114
DPO_Instruct,206,empathetic,0.27051285,0.52610874,0.14231917418985665
DPO_Instruct,206,safety_first,0.13945481,0.6025857,0.08403347539376914
DPO_Instruct,206,educational,0.2849951,0.6040277,0.17214494010559617
DPO_Instruct,206,concise,0.21278208,0.51177037,0.10889556634006918
DPO_Instruct,206,professional,0.117983185,0.50582117,0.059678392553023624
DPO_Instruct,206,creative,0.18134901,0.5419285,0.09827819657312334
DPO_Instruct,207,neutral,0.46104217,0.6788889,0.31299640876386164
DPO_Instruct,207,conservative,0.5442676,0.49571404,0.26980108826647997
DPO_Instruct,207,liberal,0.44982713,0.51799214,0.2330069200862992
DPO_Instruct,207,regulatory_aware,0.22083525,0.680235,0.1502198687300831
DPO_Instruct,207,empathetic,0.63549393,0.5303807,0.3370537176426232
DPO_Instruct,207,safety_first,0.27907708,0.64414024,0.17976477913992167
DPO_Instruct,207,educational,0.4205073,0.5511004,0.23174174774746897
DPO_Instruct,207,concise,0.1680605,0.5026792,0.08448051590682268
DPO_Instruct,207,professional,0.14263639,0.5091317,0.07262070697936714
DPO_Instruct,207,creative,0.30474678,0.56725234,0.17286832225816548
DPO_Instruct,208,neutral,0.567343,0.49925667,0.28324977522898437
DPO_Instruct,208,conservative,0.5395499,0.52727646,0.2844919545058429
DPO_Instruct,208,liberal,0.24586372,0.7017461,0.17253390718510003
DPO_Instruct,208,regulatory_aware,0.4837229,0.59561276,0.2881115287947571
DPO_Instruct,208,empathetic,0.48066536,0.5577591,0.2680954763195604
DPO_Instruct,208,safety_first,0.45199797,0.5867202,0.2651963367613256
DPO_Instruct,208,educational,0.5697138,0.60900915,0.3469608996290356
DPO_Instruct,208,concise,0.31417763,0.5641091,0.17723046141484977
DPO_Instruct,208,professional,0.33045536,0.5604439,0.18520169230174421
DPO_Instruct,208,creative,0.19980761,0.58110654,0.1161095112883669
DPO_Instruct,209,neutral,0.0869798,0.4811042,0.041846346600876744
DPO_Instruct,209,conservative,0.28061357,0.60405856,0.1695070298596096
DPO_Instruct,209,liberal,0.44832757,0.601156,0.26951480936443806
DPO_Instruct,209,regulatory_aware,0.14826886,0.5271308,0.07815708466282487
DPO_Instruct,209,empathetic,0.6956725,0.53044313,0.3690147047491217
DPO_Instruct,209,safety_first,0.13387883,0.58046347,0.07771176853511214
DPO_Instruct,209,educational,0.835076,0.5122099,0.4277341813728213
DPO_Instruct,209,concise,0.14882194,0.477832,0.07111188287246227
DPO_Instruct,209,professional,0.10611997,0.4905851,0.05206087511184141
DPO_Instruct,209,creative,0.7669792,0.55717146,0.4273389304204559
DPO_Instruct,210,neutral,0.14643088,0.6118594,0.08959511027505995
DPO_Instruct,210,conservative,0.4289101,0.5304088,0.2274976948543787
DPO_Instruct,210,liberal,0.26254773,0.53769505,0.14117061556226013
DPO_Instruct,210,regulatory_aware,0.24185267,0.5799465,0.1402616100087315
DPO_Instruct,210,empathetic,0.5507636,0.55391806,0.3050779087219715
DPO_Instruct,210,safety_first,0.61901337,0.4855442,0.3005583510809064
DPO_Instruct,210,educational,0.5848378,0.57173395,0.33437162224665284
DPO_Instruct,210,concise,0.19242968,0.4871758,0.09374708166665732
DPO_Instruct,210,professional,0.2713873,0.58967274,0.16002969800254047
DPO_Instruct,210,creative,0.40767887,0.6443784,0.26269945947668555
DPO_Instruct,211,neutral,0.1774935,0.5146878,0.09135373786059917
DPO_Instruct,211,conservative,0.25630918,0.5253571,0.1346538482708901
DPO_Instruct,211,liberal,0.17712142,0.65168405,0.11542720154745653
DPO_Instruct,211,regulatory_aware,0.14801991,0.5968835,0.08835064186614752
DPO_Instruct,211,empathetic,0.16967745,0.48731852,0.08268696442195356
DPO_Instruct,211,safety_first,0.3620044,0.5693874,0.20612074370577335
DPO_Instruct,211,educational,0.5885566,0.6796679,0.40002301999055745
DPO_Instruct,211,concise,0.59811187,0.592474,0.3543657308249473
DPO_Instruct,211,professional,0.3863494,0.516748,0.19964528482496738
DPO_Instruct,211,creative,0.6821777,0.58221364,0.3971731749168944
DPO_Instruct,212,neutral,0.39238682,0.5224582,0.20500571371464132
DPO_Instruct,212,conservative,0.45152128,0.48889783,0.22074777273321747
DPO_Instruct,212,liberal,0.39385515,0.60589975,0.23863673965643345
DPO_Instruct,212,regulatory_aware,0.48776025,0.54684126,0.2667274273911917
DPO_Instruct,212,empathetic,0.60083216,0.7033684,0.42260635806348323
DPO_Instruct,212,safety_first,0.59831476,0.49725604,0.2975156292830849
DPO_Instruct,212,educational,0.46747735,0.55590916,0.25987494175085185
DPO_Instruct,212,concise,0.5655432,0.495469,0.28020911124706266
DPO_Instruct,212,professional,0.38550094,0.4739932,0.1827248230635524
DPO_Instruct,212,creative,0.43847558,0.53194803,0.23324622046458632
DPO_Instruct,213,neutral,0.448129,0.5052967,0.2264381040049732
DPO_Instruct,213,conservative,0.3475888,0.6105881,0.2122335894577056
DPO_Instruct,213,liberal,0.693211,0.59056187,0.4093839957083685
DPO_Instruct,213,regulatory_aware,0.39392233,0.586435,0.23100984097719193
DPO_Instruct,213,empathetic,0.60487956,0.5913446,0.3576922603247762
DPO_Instruct,213,safety_first,0.73623085,0.5665004,0.4170750711418152
DPO_Instruct,213,educational,0.44722685,0.5022138,0.22460349689463974
DPO_Instruct,213,concise,0.79805875,0.5885166,0.46967082111754416
DPO_Instruct,213,professional,0.3875462,0.54402035,0.210833025611119
DPO_Instruct,213,creative,0.70578444,0.59220517,0.4179691942975914
DPO_Instruct,214,neutral,0.47145987,0.5823262,0.27454343196992875
DPO_Instruct,214,conservative,0.44979408,0.5911088,0.26587724114203454
DPO_Instruct,214,liberal,0.40551016,0.6307636,0.255781046684587
DPO_Instruct,214,regulatory_aware,0.23447421,0.5029458,0.11792782009912132
DPO_Instruct,214,empathetic,0.48334682,0.53573006,0.25894342081384897
DPO_Instruct,214,safety_first,0.43237165,0.53015894,0.2292256936173409
DPO_Instruct,214,educational,0.66819495,0.52044666,0.3477598297622001
DPO_Instruct,214,concise,0.3774022,0.5720935,0.21590933772164583
DPO_Instruct,214,professional,0.47001672,0.5215032,0.24511522244396208
DPO_Instruct,214,creative,0.2869477,0.64799213,0.18593984963749974
DPO_Instruct,215,neutral,0.78137267,0.62712514,0.4900184427825284
DPO_Instruct,215,conservative,0.15819655,0.4907114,0.07762885228630007
DPO_Instruct,215,liberal,0.080808125,0.5590685,0.045177277475487436
DPO_Instruct,215,regulatory_aware,0.08627878,0.5937388,0.051227060071450475
DPO_Instruct,215,empathetic,0.07980828,0.5457715,0.043557084618128836
DPO_Instruct,215,safety_first,0.22467218,0.52846396,0.11873115173846781
DPO_Instruct,215,educational,0.19305395,0.5061073,0.09770601131329389
DPO_Instruct,215,concise,0.100103304,0.5250174,0.05255597628728449
DPO_Instruct,215,professional,0.14539462,0.62499845,0.09087141418806612
DPO_Instruct,215,creative,0.10036429,0.47774196,0.04794823270356149
DPO_Instruct,216,neutral,0.5643921,0.6574059,0.3710346897766113
DPO_Instruct,216,conservative,0.5367828,0.5400188,0.2898728041383505
DPO_Instruct,216,liberal,0.5939958,0.54613465,0.32440169355281595
DPO_Instruct,216,regulatory_aware,0.61630833,0.5638672,0.3475160532136917
DPO_Instruct,216,empathetic,0.45476887,0.55036515,0.25028893531685026
DPO_Instruct,216,safety_first,0.6056782,0.50066054,0.30323917503957515
DPO_Instruct,216,educational,0.667647,0.5423087,0.36207077886728045
DPO_Instruct,216,concise,0.59667146,0.5351888,0.319331883773613
DPO_Instruct,216,professional,0.62507,0.56929016,0.3558461865645313
DPO_Instruct,216,creative,0.51923865,0.48978916,0.2543174626142764
DPO_Instruct,217,neutral,0.23659779,0.5224231,0.12360415159147829
DPO_Instruct,217,conservative,0.56012625,0.56056523,0.31398729736969294
DPO_Instruct,217,liberal,0.69146127,0.53264517,0.3683035030907482
DPO_Instruct,217,regulatory_aware,0.34598237,0.60791194,0.2103268154308045
DPO_Instruct,217,empathetic,0.47938865,0.56310076,0.26994411553343056
DPO_Instruct,217,safety_first,0.44745666,0.5009702,0.22416245139273405
DPO_Instruct,217,educational,0.527356,0.56138855,0.29605163620527386
DPO_Instruct,217,concise,0.3478558,0.52782524,0.18360707447245597
DPO_Instruct,217,professional,0.3532407,0.53592676,0.18931114308795807
DPO_Instruct,217,creative,0.5006962,0.5049009,0.2528019530450821
DPO_Instruct,218,neutral,0.29752055,0.5264228,0.15662159999109507
DPO_Instruct,218,conservative,0.6484942,0.5408531,0.350740089757663
DPO_Instruct,218,liberal,0.74381405,0.48808226,0.3630424431056702
DPO_Instruct,218,regulatory_aware,0.33427316,0.53727406,0.1795962975557077
DPO_Instruct,218,empathetic,0.8217791,0.5496046,0.4516535583114028
DPO_Instruct,218,safety_first,0.3601101,0.53242224,0.19173062826304438
DPO_Instruct,218,educational,0.7690502,0.46469516,0.35737389686693904
DPO_Instruct,218,concise,0.6072417,0.6409043,0.3891838103620708
DPO_Instruct,218,professional,0.77066165,0.5800246,0.44700271648777723
DPO_Instruct,218,creative,0.2622969,0.46559548,0.12212424419140935
DPO_Instruct,219,neutral,0.2827039,0.5578724,0.15771270669566395
DPO_Instruct,219,conservative,0.5671957,0.5493964,0.31161528310334685
DPO_Instruct,219,liberal,0.6132233,0.5428318,0.33287711549544335
DPO_Instruct,219,regulatory_aware,0.3126247,0.56545305,0.17677458611515762
DPO_Instruct,219,empathetic,0.77510834,0.48669872,0.37724423567504883
DPO_Instruct,219,safety_first,0.3090374,0.5739263,0.17736468429554106
DPO_Instruct,219,educational,0.47305137,0.5500946,0.26022300371414425
DPO_Instruct,219,concise,0.47114843,0.541476,0.2551155679872036
DPO_Instruct,219,professional,0.5234639,0.5248109,0.27471956302585004
DPO_Instruct,219,creative,0.23828128,0.5612323,0.13373115071040095
DPO_Instruct,220,neutral,0.15931837,0.5875449,0.09360669730167837
DPO_Instruct,220,conservative,0.36137182,0.54053235,0.19533315649631916
DPO_Instruct,220,liberal,0.1805506,0.6101098,0.11015569354222418
DPO_Instruct,220,regulatory_aware,0.2158348,0.53979504,0.11650655257161141
DPO_Instruct,220,empathetic,0.1700583,0.6126816,0.10419158835396768
DPO_Instruct,220,safety_first,0.6528465,0.50337493,0.3286265688788122
DPO_Instruct,220,educational,0.4219441,0.5474294,0.2309846118388474
DPO_Instruct,220,concise,0.7330885,0.5917777,0.43382542248945233
DPO_Instruct,220,professional,0.26646954,0.54100937,0.14416251699216903
DPO_Instruct,220,creative,0.3274118,0.56594074,0.18529567672927919
DPO_Instruct,221,neutral,0.52864236,0.50924116,0.26920644679609057
DPO_Instruct,221,conservative,0.7733749,0.59666085,0.4614425342259586
DPO_Instruct,221,liberal,0.63564956,0.52594596,0.33431731904761797
DPO_Instruct,221,regulatory_aware,0.6476969,0.6030246,0.39057717145410775
DPO_Instruct,221,empathetic,0.33822277,0.51091677,0.17280368615091474
DPO_Instruct,221,safety_first,0.5497554,0.59515184,0.3271879345620632
DPO_Instruct,221,educational,0.3155059,0.51447725,0.1623206036946848
DPO_Instruct,221,concise,0.36521563,0.48742485,0.178015173348324
DPO_Instruct,221,professional,0.64263964,0.70839095,0.45524010295741557
DPO_Instruct,221,creative,0.27649775,0.48614293,0.13441742704016715
DPO_Instruct,222,neutral,0.6757586,0.7686052,0.519391574085331
DPO_Instruct,222,conservative,0.29331937,0.6624963,0.19432300020723045
DPO_Instruct,222,liberal,0.82610625,0.59936184,0.4951365622069788
DPO_Instruct,222,regulatory_aware,0.28380096,0.5737474,0.16283006268060207
DPO_Instruct,222,empathetic,0.19697176,0.5171777,0.10186940138805956
DPO_Instruct,222,safety_first,0.20770516,0.6012585,0.12488448994658143
DPO_Instruct,222,educational,0.19445288,0.54048735,0.10509932279099822
DPO_Instruct,222,concise,0.34013546,0.49081823,0.16694468204790236
DPO_Instruct,222,professional,0.44992048,0.5316472,0.23919896101317406
DPO_Instruct,222,creative,0.25249416,0.4914619,0.12409125782389045
DPO_Instruct,223,neutral,0.33320034,0.5956478,0.19847004680140018
DPO_Instruct,223,conservative,0.43233755,0.53186846,0.22994670814677656
DPO_Instruct,223,liberal,0.7308359,0.55376714,0.4047129142438698
DPO_Instruct,223,regulatory_aware,0.23739885,0.6059772,0.1438582891564429
DPO_Instruct,223,empathetic,0.44504172,0.5209625,0.2318500450231135
DPO_Instruct,223,safety_first,0.36609626,0.5138566,0.18812097849259377
DPO_Instruct,223,educational,0.50175655,0.6391349,0.3206901216937422
DPO_Instruct,223,concise,0.34603897,0.56730217,0.1963086570941201
DPO_Instruct,223,professional,0.43841717,0.53456813,0.23436384484055847
DPO_Instruct,223,creative,0.6363691,0.49648052,0.31594486622458934
DPO_Instruct,224,neutral,0.30746856,0.5634801,0.1732524168054253
DPO_Instruct,224,conservative,0.37862694,0.5674037,0.21483432817054984
DPO_Instruct,224,liberal,0.46495897,0.66907173,0.311090899612332
DPO_Instruct,224,regulatory_aware,0.6333251,0.6082614,0.3852272119477272
DPO_Instruct,224,empathetic,0.4334638,0.465751,0.20188620384430886
DPO_Instruct,224,safety_first,0.58851224,0.6510669,0.38316084090705516
DPO_Instruct,224,educational,0.29702625,0.57766616,0.1715820114001489
DPO_Instruct,224,concise,0.42705965,0.5080913,0.2169852929600239
DPO_Instruct,224,professional,0.31275168,0.48375985,0.1512967061003819
DPO_Instruct,224,creative,0.64106953,0.52205557,0.3346739196459258
DPO_Instruct,225,neutral,0.32008475,0.5107158,0.1634723394971967
DPO_Instruct,225,conservative,0.31665695,0.62349254,0.1974332442784238
DPO_Instruct,225,liberal,0.47469938,0.6371004,0.30243116361222266
DPO_Instruct,225,regulatory_aware,0.3178211,0.598068,0.19007862093472483
DPO_Instruct,225,empathetic,0.666158,0.641454,0.4273097268794775
DPO_Instruct,225,safety_first,0.5612187,0.54091823,0.3035734144612557
DPO_Instruct,225,educational,0.6716631,0.633065,0.42520640387564895
DPO_Instruct,225,concise,0.60929805,0.4942326,0.3011349596258998
DPO_Instruct,225,professional,0.48930588,0.5491862,0.2687200388771951
DPO_Instruct,225,creative,0.3412195,0.5527289,0.18860188696802554
DPO_Instruct,226,neutral,0.204043,0.56973904,0.11625126347228526
DPO_Instruct,226,conservative,0.18375674,0.5994072,0.1101451123458624
DPO_Instruct,226,liberal,0.2964153,0.5496671,0.1629297378943473
DPO_Instruct,226,regulatory_aware,0.65860367,0.48336917,0.3183487084630203
DPO_Instruct,226,empathetic,0.2751057,0.68670917,0.1889176170711732
DPO_Instruct,226,safety_first,0.51046395,0.5763084,0.2941846640215874
DPO_Instruct,226,educational,0.711572,0.5199591,0.36998833225623967
DPO_Instruct,226,concise,0.2895393,0.598243,0.17321486385050416
DPO_Instruct,226,professional,0.1510595,0.53240275,0.0804244897117503
DPO_Instruct,226,creative,0.14604552,0.5517042,0.08057392727264463
DPO_Instruct,227,neutral,0.7737845,0.57264847,0.443106520480901
DPO_Instruct,227,conservative,0.13971087,0.55605567,0.07768702329548388
DPO_Instruct,227,liberal,0.7768106,0.5343196,0.41506512182905675
DPO_Instruct,227,regulatory_aware,0.16065086,0.5272939,0.08471022074532955
DPO_Instruct,227,empathetic,0.2264127,0.48640254,0.11012771170019299
DPO_Instruct,227,safety_first,0.26619914,0.5621239,0.1496368997319907
DPO_Instruct,227,educational,0.1689804,0.6127526,0.10354318235018552
DPO_Instruct,227,concise,0.2875739,0.52511656,0.15100981910873174
DPO_Instruct,227,professional,0.15344678,0.51665354,0.07927882139372915
DPO_Instruct,227,creative,0.5660366,0.55426157,0.313732324612931
DPO_Instruct,228,neutral,0.49954972,0.534535,0.26702680782213806
DPO_Instruct,228,conservative,0.1885392,0.62680817,0.11817791530142487
DPO_Instruct,228,liberal,0.19751692,0.6177511,0.12201629347577095
DPO_Instruct,228,regulatory_aware,0.14883195,0.62085575,0.09240317109558359
DPO_Instruct,228,empathetic,0.19277558,0.60939664,0.11747678908479214
DPO_Instruct,228,safety_first,0.5151181,0.55913794,0.28802208564812665
DPO_Instruct,228,educational,0.52420825,0.5515401,0.2891218693360984
DPO_Instruct,228,concise,0.43793902,0.6053605,0.26511098291270435
DPO_Instruct,228,professional,0.22863895,0.5825108,0.13318465593397616
DPO_Instruct,228,creative,0.64617753,0.5658184,0.3656191363039017
DPO_Instruct,229,neutral,0.58530056,0.73400146,0.4296114690770173
DPO_Instruct,229,conservative,0.72233456,0.6379775,0.4608331991334259
DPO_Instruct,229,liberal,0.4860857,0.6344034,0.3083744289613366
DPO_Instruct,229,regulatory_aware,0.2603609,0.5767462,0.15016215773535965
DPO_Instruct,229,empathetic,0.41279438,0.57367295,0.23680897050973623
DPO_Instruct,229,safety_first,0.3958606,0.5898659,0.23350467640340927
DPO_Instruct,229,educational,0.20699638,0.5022361,0.10396105524958968
DPO_Instruct,229,concise,0.21371038,0.5423223,0.11589990621507616
DPO_Instruct,229,professional,0.80870324,0.5083166,0.41107728326305154
DPO_Instruct,229,creative,0.27983823,0.5028682,0.14072174911637902
DPO_Instruct,230,neutral,0.263817,0.59548724,0.15709966452554464
DPO_Instruct,230,conservative,0.42412537,0.5417605,0.22977437433609366
DPO_Instruct,230,liberal,0.27504313,0.55875987,0.15368306351902844
DPO_Instruct,230,regulatory_aware,0.22856322,0.62288463,0.14236851629080385
DPO_Instruct,230,empathetic,0.72922736,0.64464235,0.4700908416540474
DPO_Instruct,230,safety_first,0.4442904,0.53580004,0.23805081385125162
DPO_Instruct,230,educational,0.5026027,0.70607996,0.35487769178325174
DPO_Instruct,230,concise,0.3409965,0.55198115,0.18822364233003855
DPO_Instruct,230,professional,0.60268295,0.5470782,0.3297147024240732
DPO_Instruct,230,creative,0.36745486,0.57446456,0.21108979253619434
DPO_Instruct,231,neutral,0.2062364,0.5500616,0.11344272810109854
DPO_Instruct,231,conservative,0.13363662,0.5498725,0.07348310432203115
DPO_Instruct,231,liberal,0.13612396,0.5763964,0.07846135775973798
DPO_Instruct,231,regulatory_aware,0.23065323,0.5260507,0.12133529119213222
DPO_Instruct,231,empathetic,0.37149408,0.50995284,0.1894444634832537
DPO_Instruct,231,safety_first,0.1606511,0.5355561,0.08603767800240665
DPO_Instruct,231,educational,0.08723348,0.5323529,0.04643899410709068
DPO_Instruct,231,concise,0.10845598,0.48863414,0.05299529370106831
DPO_Instruct,231,professional,0.24778147,0.48087218,0.1191512158434978
DPO_Instruct,231,creative,0.75731355,0.54924005,0.4159469318032652
DPO_Instruct,232,neutral,0.24311659,0.70348233,0.17102822336610765
DPO_Instruct,232,conservative,0.32161352,0.6067343,0.19513395416062174
DPO_Instruct,232,liberal,0.52658844,0.73174506,0.3853284895802307
DPO_Instruct,232,regulatory_aware,0.50954413,0.5804772,0.2957787522620201
DPO_Instruct,232,empathetic,0.7166664,0.5485209,0.3931064989650428
DPO_Instruct,232,safety_first,0.2511506,0.569101,0.14293006219911575
DPO_Instruct,232,educational,0.41889995,0.66660565,0.2792410756980628
DPO_Instruct,232,concise,0.64617425,0.6033109,0.389843969550997
DPO_Instruct,232,professional,0.47332922,0.53467214,0.2530759449725455
DPO_Instruct,232,creative,0.323809,0.58101165,0.1881368001369998
DPO_Instruct,233,neutral,0.16327058,0.55721086,0.09097613906214505
DPO_Instruct,233,conservative,0.09013621,0.53034264,0.04780307431947648
DPO_Instruct,233,liberal,0.16927704,0.594265,0.10059542145356537
DPO_Instruct,233,regulatory_aware,0.14841963,0.505504,0.07502671841669081
DPO_Instruct,233,empathetic,0.5268694,0.59406614,0.3129952803878951
DPO_Instruct,233,safety_first,0.6730198,0.61388236,0.4131549993647122
DPO_Instruct,233,educational,0.09921512,0.47615293,0.04724157012502879
DPO_Instruct,233,concise,0.18032439,0.50388277,0.09086235339911357
DPO_Instruct,233,professional,0.367435,0.68587273,0.2520136522316721
DPO_Instruct,233,creative,0.22853133,0.5173212,0.11822410229941607
DPO_Instruct,234,neutral,0.19091022,0.5082464,0.09702943211250305
DPO_Instruct,234,conservative,0.25740236,0.56524146,0.14549448602215648
DPO_Instruct,234,liberal,0.18178666,0.5595219,0.10171361537221671
DPO_Instruct,234,regulatory_aware,0.16464527,0.66384774,0.10929939006798238
DPO_Instruct,234,empathetic,0.15574107,0.48299173,0.07522164677408905
DPO_Instruct,234,safety_first,0.22010486,0.6217425,0.13684854484867304
DPO_Instruct,234,educational,0.43185538,0.6313424,0.2726486123999596
DPO_Instruct,234,concise,0.56048405,0.5193407,0.29108217975100276
DPO_Instruct,234,professional,0.20621206,0.5468191,0.11276069232745022
DPO_Instruct,234,creative,0.3025649,0.52600086,0.15914939192110242
DPO_Instruct,235,neutral,0.28816018,0.52299106,0.15070519541752517
DPO_Instruct,235,conservative,0.20464854,0.55764496,0.11412122658112286
DPO_Instruct,235,liberal,0.59679264,0.5843913,0.34876042572764754
DPO_Instruct,235,regulatory_aware,0.54423636,0.57704,0.3140461503171921
DPO_Instruct,235,empathetic,0.3494863,0.58628154,0.2048973611358869
DPO_Instruct,235,safety_first,0.20461997,0.57083523,0.11680428986262113
DPO_Instruct,235,educational,0.28844857,0.6551132,0.18896646714239118
DPO_Instruct,235,concise,0.3712207,0.59823865,0.22207857514217497
DPO_Instruct,235,professional,0.42413682,0.59504837,0.2523819218837589
DPO_Instruct,235,creative,0.27017215,0.51425326,0.13893690835511627
DPO_Instruct,236,neutral,0.0838276,0.5645486,0.047324754155352707
DPO_Instruct,236,conservative,0.2950809,0.580552,0.17130980676841734
DPO_Instruct,236,liberal,0.22181542,0.5508435,0.1221855835061297
DPO_Instruct,236,regulatory_aware,0.11369096,0.5956608,0.06772124665374755
DPO_Instruct,236,empathetic,0.20332384,0.48647603,0.0989121750202322
DPO_Instruct,236,safety_first,0.61326474,0.58364135,0.35792666047699745
DPO_Instruct,236,educational,0.92036426,0.53078455,0.4885151299376786
DPO_Instruct,236,concise,0.16220422,0.54465,0.08834452890828251
DPO_Instruct,236,professional,0.22504748,0.4596051,0.10343297140707225
DPO_Instruct,236,creative,0.10470534,0.49135345,0.05144733061253913
DPO_Instruct,237,neutral,0.24247475,0.62955457,0.1526510867733784
DPO_Instruct,237,conservative,0.36091632,0.6006047,0.21676803600214123
DPO_Instruct,237,liberal,0.5056567,0.6230341,0.3150413789605618
DPO_Instruct,237,regulatory_aware,0.22953671,0.59043515,0.1355265430803925
DPO_Instruct,237,empathetic,0.28377265,0.68307865,0.19383903687982262
DPO_Instruct,237,safety_first,0.36289972,0.6857193,0.24884734242720008
DPO_Instruct,237,educational,0.5765497,0.51262885,0.29555601421214045
DPO_Instruct,237,concise,0.6822685,0.5859904,0.39980279141464237
DPO_Instruct,237,professional,0.7034849,0.4982936,0.35054201980142596
DPO_Instruct,237,creative,0.40117073,0.6017498,0.24140440689888001
DPO_Instruct,238,neutral,0.16057718,0.50284576,0.08074555311077118
DPO_Instruct,238,conservative,0.117584966,0.6401417,0.07527104010848627
DPO_Instruct,238,liberal,0.15173467,0.45067096,0.06838240715714336
DPO_Instruct,238,regulatory_aware,0.12368321,0.62128973,0.07684310611919068
DPO_Instruct,238,empathetic,0.13625567,0.5091037,0.06936826401893945
DPO_Instruct,238,safety_first,0.17941651,0.5402744,0.09693414593021871
DPO_Instruct,238,educational,0.77718246,0.51337713,0.3989877007145011
DPO_Instruct,238,concise,0.1288111,0.5197971,0.06695563939117938
DPO_Instruct,238,professional,0.10311478,0.5020272,0.05176642243119478
DPO_Instruct,238,creative,0.56918895,0.5207326,0.29639524309847354
DPO_Instruct,239,neutral,0.5455859,0.5855367,0.3194605503213644
DPO_Instruct,239,conservative,0.41517735,0.60399735,0.2507660163266659
DPO_Instruct,239,liberal,0.16712306,0.5433708,0.09080979320080877
DPO_Instruct,239,regulatory_aware,0.20538644,0.6509876,0.1337040288550794
DPO_Instruct,239,empathetic,0.8091907,0.54237145,0.4388819281424373
DPO_Instruct,239,safety_first,0.7935972,0.48080453,0.38156513903227807
DPO_Instruct,239,educational,0.14300545,0.53018737,0.07581968109810666
DPO_Instruct,239,concise,0.27451295,0.527741,0.14487173695462943
DPO_Instruct,239,professional,0.204767,0.5113856,0.10471489702453614
DPO_Instruct,239,creative,0.18908976,0.51374084,0.09714313223247469
DPO_Instruct,240,neutral,0.15490896,0.63746595,0.09874918422454297
DPO_Instruct,240,conservative,0.30104527,0.56955844,0.17146287365231871
