method,prompt_id,instruction_type,shift
PPO_Instruct,197,neutral,0.83703375
PPO_Instruct,197,conservative,0.24750896
PPO_Instruct,197,liberal,0.45601037
PPO_Instruct,197,regulatory_aware,0.743941
PPO_Instruct,197,empathetic,0.3808402
PPO_Instruct,197,safety_first,0.2077027
PPO_Instruct,197,educational,0.4238156
PPO_Instruct,197,concise,0.49805152
PPO_Instruct,197,professional,0.3716243
PPO_Instruct,197,creative,0.25831127
PPO_Instruct,198,neutral,0.35243773
PPO_Instruct,198,conservative,0.28439534
PPO_Instruct,198,liberal,0.2510086
PPO_Instruct,198,regulatory_aware,0.6033211
PPO_Instruct,198,empathetic,0.2243153
PPO_Instruct,198,safety_first,0.5537383
PPO_Instruct,198,educational,0.24307206
PPO_Instruct,198,concise,0.29728904
PPO_Instruct,198,professional,0.7287504
PPO_Instruct,198,creative,0.31405866
PPO_Instruct,199,neutral,0.08909937
PPO_Instruct,199,conservative,0.10517079
PPO_Instruct,199,liberal,0.21924792
PPO_Instruct,199,regulatory_aware,0.50682914
PPO_Instruct,199,empathetic,0.0998605
PPO_Instruct,199,safety_first,0.10789441
PPO_Instruct,199,educational,0.15325315
PPO_Instruct,199,concise,0.24702431
PPO_Instruct,199,professional,0.2417907
PPO_Instruct,199,creative,0.249102
PPO_Instruct,200,neutral,0.092657186
PPO_Instruct,200,conservative,0.34948725
PPO_Instruct,200,liberal,0.0773569
PPO_Instruct,200,regulatory_aware,0.53655386
PPO_Instruct,200,empathetic,0.3440905
PPO_Instruct,200,safety_first,0.096751526
PPO_Instruct,200,educational,0.07745896
PPO_Instruct,200,concise,0.2315252
PPO_Instruct,200,professional,0.19845352
PPO_Instruct,200,creative,0.19840305
PPO_Instruct,201,neutral,0.29033932
PPO_Instruct,201,conservative,0.17384852
PPO_Instruct,201,liberal,0.5173393
PPO_Instruct,201,regulatory_aware,0.36139154
PPO_Instruct,201,empathetic,0.14240777
PPO_Instruct,201,safety_first,0.40314683
PPO_Instruct,201,educational,0.2658854
PPO_Instruct,201,concise,0.14068039
PPO_Instruct,201,professional,0.25394523
PPO_Instruct,201,creative,0.430797
PPO_Instruct,202,neutral,0.47389746
PPO_Instruct,202,conservative,0.79593456
PPO_Instruct,202,liberal,0.237135
PPO_Instruct,202,regulatory_aware,0.17222546
PPO_Instruct,202,empathetic,0.17222546
PPO_Instruct,202,safety_first,0.27283728
PPO_Instruct,202,educational,0.5591996
PPO_Instruct,202,concise,0.20129548
PPO_Instruct,202,professional,0.43307263
PPO_Instruct,202,creative,0.17222546
PPO_Instruct,203,neutral,0.5367218
PPO_Instruct,203,conservative,0.69430816
PPO_Instruct,203,liberal,0.5992406
PPO_Instruct,203,regulatory_aware,0.7770688
PPO_Instruct,203,empathetic,0.5717507
PPO_Instruct,203,safety_first,0.53427285
PPO_Instruct,203,educational,0.5315095
PPO_Instruct,203,concise,0.5932154
PPO_Instruct,203,professional,0.4808147
PPO_Instruct,203,creative,0.5755114
PPO_Instruct,204,neutral,0.14923295
PPO_Instruct,204,conservative,0.56710225
PPO_Instruct,204,liberal,0.14877564
PPO_Instruct,204,regulatory_aware,0.18636769
PPO_Instruct,204,empathetic,0.7853255
PPO_Instruct,204,safety_first,0.28261375
PPO_Instruct,204,educational,0.30133438
PPO_Instruct,204,concise,0.18451595
PPO_Instruct,204,professional,0.20142646
PPO_Instruct,204,creative,0.26343992
PPO_Instruct,205,neutral,0.27731994
PPO_Instruct,205,conservative,0.089791894
PPO_Instruct,205,liberal,0.097777344
PPO_Instruct,205,regulatory_aware,0.08206712
PPO_Instruct,205,empathetic,0.097777344
PPO_Instruct,205,safety_first,0.07184199
PPO_Instruct,205,educational,0.10456747
PPO_Instruct,205,concise,0.07184199
PPO_Instruct,205,professional,0.75830543
PPO_Instruct,205,creative,0.75928056
PPO_Instruct,206,neutral,0.16752261
PPO_Instruct,206,conservative,0.25383604
PPO_Instruct,206,liberal,0.31258532
PPO_Instruct,206,regulatory_aware,0.4101056
PPO_Instruct,206,empathetic,0.58125
PPO_Instruct,206,safety_first,0.15623087
PPO_Instruct,206,educational,0.13694993
PPO_Instruct,206,concise,0.56852907
PPO_Instruct,206,professional,0.63305444
PPO_Instruct,206,creative,0.6307749
PPO_Instruct,207,neutral,0.20724584
PPO_Instruct,207,conservative,0.7213461
PPO_Instruct,207,liberal,0.6697996
PPO_Instruct,207,regulatory_aware,0.20275229
PPO_Instruct,207,empathetic,0.27743465
PPO_Instruct,207,safety_first,0.18316114
PPO_Instruct,207,educational,0.53307503
PPO_Instruct,207,concise,0.34848672
PPO_Instruct,207,professional,0.19972573
PPO_Instruct,207,creative,0.3686888
PPO_Instruct,208,neutral,0.14827669
PPO_Instruct,208,conservative,0.3723124
PPO_Instruct,208,liberal,0.6987357
PPO_Instruct,208,regulatory_aware,0.49027294
PPO_Instruct,208,empathetic,0.23610216
PPO_Instruct,208,safety_first,0.14294757
PPO_Instruct,208,educational,0.20378458
PPO_Instruct,208,concise,0.35242122
PPO_Instruct,208,professional,0.14294757
PPO_Instruct,208,creative,0.4531241
PPO_Instruct,209,neutral,0.27526847
PPO_Instruct,209,conservative,0.33078802
PPO_Instruct,209,liberal,0.19181758
PPO_Instruct,209,regulatory_aware,0.7447865
PPO_Instruct,209,empathetic,0.69060856
PPO_Instruct,209,safety_first,0.10284756
PPO_Instruct,209,educational,0.12906106
PPO_Instruct,209,concise,0.1479127
PPO_Instruct,209,professional,0.85152745
PPO_Instruct,209,creative,0.17259346
PPO_Instruct,210,neutral,0.45424348
PPO_Instruct,210,conservative,0.52100635
PPO_Instruct,210,liberal,0.23379076
PPO_Instruct,210,regulatory_aware,0.25436872
PPO_Instruct,210,empathetic,0.4227211
PPO_Instruct,210,safety_first,0.378555
PPO_Instruct,210,educational,0.40674946
PPO_Instruct,210,concise,0.38274136
PPO_Instruct,210,professional,0.63781404
PPO_Instruct,210,creative,0.35358897
PPO_Instruct,211,neutral,0.28056136
PPO_Instruct,211,conservative,0.5025499
PPO_Instruct,211,liberal,0.14035447
PPO_Instruct,211,regulatory_aware,0.5664992
PPO_Instruct,211,empathetic,0.25785747
PPO_Instruct,211,safety_first,0.28778732
PPO_Instruct,211,educational,0.38144767
PPO_Instruct,211,concise,0.64661175
PPO_Instruct,211,professional,0.38560608
PPO_Instruct,211,creative,0.30114487
PPO_Instruct,212,neutral,0.6227937
PPO_Instruct,212,conservative,0.53332365
PPO_Instruct,212,liberal,0.28527012
PPO_Instruct,212,regulatory_aware,0.55778563
PPO_Instruct,212,empathetic,0.47772825
PPO_Instruct,212,safety_first,0.5706522
PPO_Instruct,212,educational,0.24629514
PPO_Instruct,212,concise,0.71220833
PPO_Instruct,212,professional,0.67201483
PPO_Instruct,212,creative,0.44097593
PPO_Instruct,213,neutral,0.26352605
PPO_Instruct,213,conservative,0.8075993
PPO_Instruct,213,liberal,0.53768146
PPO_Instruct,213,regulatory_aware,0.38126275
PPO_Instruct,213,empathetic,0.63213134
PPO_Instruct,213,safety_first,0.52373165
PPO_Instruct,213,educational,0.5388656
PPO_Instruct,213,concise,0.32124057
PPO_Instruct,213,professional,0.34869042
PPO_Instruct,213,creative,0.25094745
PPO_Instruct,214,neutral,0.25720966
PPO_Instruct,214,conservative,0.4191948
PPO_Instruct,214,liberal,0.3806528
PPO_Instruct,214,regulatory_aware,0.73780763
PPO_Instruct,214,empathetic,0.29740712
PPO_Instruct,214,safety_first,0.22731805
PPO_Instruct,214,educational,0.62454444
PPO_Instruct,214,concise,0.3786565
PPO_Instruct,214,professional,0.25360572
PPO_Instruct,214,creative,0.20917253
PPO_Instruct,215,neutral,0.109152414
PPO_Instruct,215,conservative,0.19435582
PPO_Instruct,215,liberal,0.15884872
PPO_Instruct,215,regulatory_aware,0.13783894
PPO_Instruct,215,empathetic,0.24962881
PPO_Instruct,215,safety_first,0.19416039
PPO_Instruct,215,educational,0.33686492
PPO_Instruct,215,concise,0.081681095
PPO_Instruct,215,professional,0.2098676
PPO_Instruct,215,creative,0.7546335
PPO_Instruct,216,neutral,0.6078118
PPO_Instruct,216,conservative,0.59213454
PPO_Instruct,216,liberal,0.6248472
PPO_Instruct,216,regulatory_aware,0.53382695
PPO_Instruct,216,empathetic,0.7109482
PPO_Instruct,216,safety_first,0.44965908
PPO_Instruct,216,educational,0.5082673
PPO_Instruct,216,concise,0.4648549
PPO_Instruct,216,professional,0.6263365
PPO_Instruct,216,creative,0.5127229
PPO_Instruct,217,neutral,0.7486217
PPO_Instruct,217,conservative,0.37390602
PPO_Instruct,217,liberal,0.62188613
PPO_Instruct,217,regulatory_aware,0.2664616
PPO_Instruct,217,empathetic,0.48856768
PPO_Instruct,217,safety_first,0.27895257
PPO_Instruct,217,educational,0.35911408
PPO_Instruct,217,concise,0.3181675
PPO_Instruct,217,professional,0.3787939
PPO_Instruct,217,creative,0.3948002
PPO_Instruct,218,neutral,0.4461613
PPO_Instruct,218,conservative,0.48380145
PPO_Instruct,218,liberal,0.6963357
PPO_Instruct,218,regulatory_aware,0.5164402
PPO_Instruct,218,empathetic,0.7582277
PPO_Instruct,218,safety_first,0.30097625
PPO_Instruct,218,educational,0.2948266
PPO_Instruct,218,concise,0.2567345
PPO_Instruct,218,professional,0.6521193
PPO_Instruct,218,creative,0.45311204
PPO_Instruct,219,neutral,0.69363374
PPO_Instruct,219,conservative,0.41022417
PPO_Instruct,219,liberal,0.19616444
PPO_Instruct,219,regulatory_aware,0.44001186
PPO_Instruct,219,empathetic,0.6641206
PPO_Instruct,219,safety_first,0.48369434
PPO_Instruct,219,educational,0.49039888
PPO_Instruct,219,concise,0.50904214
PPO_Instruct,219,professional,0.23427235
PPO_Instruct,219,creative,0.22166081
PPO_Instruct,220,neutral,0.5377996
PPO_Instruct,220,conservative,0.37155542
PPO_Instruct,220,liberal,0.30207312
PPO_Instruct,220,regulatory_aware,0.4899567
PPO_Instruct,220,empathetic,0.39299062
PPO_Instruct,220,safety_first,0.47811288
PPO_Instruct,220,educational,0.50240785
PPO_Instruct,220,concise,0.44273585
PPO_Instruct,220,professional,0.619161
PPO_Instruct,220,creative,0.43640763
PPO_Instruct,221,neutral,0.43250698
PPO_Instruct,221,conservative,0.57625514
PPO_Instruct,221,liberal,0.40885457
PPO_Instruct,221,regulatory_aware,0.5408912
PPO_Instruct,221,empathetic,0.5100662
PPO_Instruct,221,safety_first,0.3410216
PPO_Instruct,221,educational,0.48686573
PPO_Instruct,221,concise,0.27985424
PPO_Instruct,221,professional,0.5653339
PPO_Instruct,221,creative,0.7433171
PPO_Instruct,222,neutral,0.25787717
PPO_Instruct,222,conservative,0.46326065
PPO_Instruct,222,liberal,0.45336834
PPO_Instruct,222,regulatory_aware,0.30789185
PPO_Instruct,222,empathetic,0.1852793
PPO_Instruct,222,safety_first,0.26304817
PPO_Instruct,222,educational,0.5306023
PPO_Instruct,222,concise,0.26928133
PPO_Instruct,222,professional,0.5128436
PPO_Instruct,222,creative,0.43572238
PPO_Instruct,223,neutral,0.44176048
PPO_Instruct,223,conservative,0.65637064
PPO_Instruct,223,liberal,0.40596882
PPO_Instruct,223,regulatory_aware,0.3449386
PPO_Instruct,223,empathetic,0.4573619
PPO_Instruct,223,safety_first,0.47579396
PPO_Instruct,223,educational,0.37752503
PPO_Instruct,223,concise,0.38658938
PPO_Instruct,223,professional,0.5711381
PPO_Instruct,223,creative,0.66983336
PPO_Instruct,224,neutral,0.33268043
PPO_Instruct,224,conservative,0.4334859
PPO_Instruct,224,liberal,0.5461306
PPO_Instruct,224,regulatory_aware,0.297407
PPO_Instruct,224,empathetic,0.20460461
PPO_Instruct,224,safety_first,0.22540991
PPO_Instruct,224,educational,0.29337925
PPO_Instruct,224,concise,0.78249425
PPO_Instruct,224,professional,0.47315
PPO_Instruct,224,creative,0.5050623
PPO_Instruct,225,neutral,0.3785633
PPO_Instruct,225,conservative,0.5716953
PPO_Instruct,225,liberal,0.5287296
PPO_Instruct,225,regulatory_aware,0.73542887
PPO_Instruct,225,empathetic,0.51460856
PPO_Instruct,225,safety_first,0.45886505
PPO_Instruct,225,educational,0.6129577
PPO_Instruct,225,concise,0.78248656
PPO_Instruct,225,professional,0.763631
PPO_Instruct,225,creative,0.36048365
PPO_Instruct,226,neutral,0.28155193
PPO_Instruct,226,conservative,0.8206097
PPO_Instruct,226,liberal,0.30878508
PPO_Instruct,226,regulatory_aware,0.33299825
PPO_Instruct,226,empathetic,0.4060275
PPO_Instruct,226,safety_first,0.6994728
PPO_Instruct,226,educational,0.47242245
PPO_Instruct,226,concise,0.57776225
PPO_Instruct,226,professional,0.1840222
PPO_Instruct,226,creative,0.6764707
PPO_Instruct,227,neutral,0.1838723
PPO_Instruct,227,conservative,0.1708094
PPO_Instruct,227,liberal,0.23227522
PPO_Instruct,227,regulatory_aware,0.6075214
PPO_Instruct,227,empathetic,0.6997394
PPO_Instruct,227,safety_first,0.12861206
PPO_Instruct,227,educational,0.32287702
PPO_Instruct,227,concise,0.4816378
PPO_Instruct,227,professional,0.34545308
PPO_Instruct,227,creative,0.3237488
PPO_Instruct,228,neutral,0.5002164
PPO_Instruct,228,conservative,0.48426113
PPO_Instruct,228,liberal,0.4372008
PPO_Instruct,228,regulatory_aware,0.6446986
PPO_Instruct,228,empathetic,0.43661362
PPO_Instruct,228,safety_first,0.4953123
PPO_Instruct,228,educational,0.43248507
PPO_Instruct,228,concise,0.27193624
PPO_Instruct,228,professional,0.42737633
PPO_Instruct,228,creative,0.37987188
PPO_Instruct,229,neutral,0.20804797
PPO_Instruct,229,conservative,0.47100803
PPO_Instruct,229,liberal,0.73431647
PPO_Instruct,229,regulatory_aware,0.21618772
PPO_Instruct,229,empathetic,0.30266848
PPO_Instruct,229,safety_first,0.48341966
PPO_Instruct,229,educational,0.20649165
PPO_Instruct,229,concise,0.20775346
PPO_Instruct,229,professional,0.727697
PPO_Instruct,229,creative,0.38189304
PPO_Instruct,230,neutral,0.40499675
PPO_Instruct,230,conservative,0.24658473
PPO_Instruct,230,liberal,0.2174634
PPO_Instruct,230,regulatory_aware,0.1847452
PPO_Instruct,230,empathetic,0.58954567
PPO_Instruct,230,safety_first,0.38544822
PPO_Instruct,230,educational,0.74824363
PPO_Instruct,230,concise,0.25411838
PPO_Instruct,230,professional,0.30660883
PPO_Instruct,230,creative,0.30372316
PPO_Instruct,231,neutral,0.5595694
PPO_Instruct,231,conservative,0.15884162
PPO_Instruct,231,liberal,0.13823478
PPO_Instruct,231,regulatory_aware,0.41153377
PPO_Instruct,231,empathetic,0.5685179
PPO_Instruct,231,safety_first,0.41829565
PPO_Instruct,231,educational,0.25151965
PPO_Instruct,231,concise,0.18784833
PPO_Instruct,231,professional,0.4547694
PPO_Instruct,231,creative,0.33137324
PPO_Instruct,232,neutral,0.12105557
PPO_Instruct,232,conservative,0.15585063
PPO_Instruct,232,liberal,0.72100013
PPO_Instruct,232,regulatory_aware,0.16446269
PPO_Instruct,232,empathetic,0.23794575
PPO_Instruct,232,safety_first,0.53752935
PPO_Instruct,232,educational,0.213433
PPO_Instruct,232,concise,0.35134178
PPO_Instruct,232,professional,0.75008225
PPO_Instruct,232,creative,0.54168105
PPO_Instruct,233,neutral,0.18380004
PPO_Instruct,233,conservative,0.16901335
PPO_Instruct,233,liberal,0.27115884
PPO_Instruct,233,regulatory_aware,0.27602503
PPO_Instruct,233,empathetic,0.5973835
PPO_Instruct,233,safety_first,0.16351199
PPO_Instruct,233,educational,0.3305298
PPO_Instruct,233,concise,0.21443927
PPO_Instruct,233,professional,0.25782037
PPO_Instruct,233,creative,0.16686483
PPO_Instruct,234,neutral,0.30406365
PPO_Instruct,234,conservative,0.8190245
PPO_Instruct,234,liberal,0.37074474
PPO_Instruct,234,regulatory_aware,0.19790171
PPO_Instruct,234,empathetic,0.4525248
PPO_Instruct,234,safety_first,0.28880554
PPO_Instruct,234,educational,0.4737933
PPO_Instruct,234,concise,0.2232269
PPO_Instruct,234,professional,0.24764611
PPO_Instruct,234,creative,0.46129262
PPO_Instruct,235,neutral,0.52029586
PPO_Instruct,235,conservative,0.29502717
PPO_Instruct,235,liberal,0.3835485
PPO_Instruct,235,regulatory_aware,0.21271805
PPO_Instruct,235,empathetic,0.22976938
PPO_Instruct,235,safety_first,0.23436217
PPO_Instruct,235,educational,0.43971997
PPO_Instruct,235,concise,0.6479213
PPO_Instruct,235,professional,0.25366753
PPO_Instruct,235,creative,0.270872
PPO_Instruct,236,neutral,0.3677932
PPO_Instruct,236,conservative,0.2846462
PPO_Instruct,236,liberal,0.7719255
PPO_Instruct,236,regulatory_aware,0.2555461
PPO_Instruct,236,empathetic,0.2257197
PPO_Instruct,236,safety_first,0.39363816
PPO_Instruct,236,educational,0.58525467
PPO_Instruct,236,concise,0.29201537
PPO_Instruct,236,professional,0.578473
PPO_Instruct,236,creative,0.49082297
PPO_Instruct,237,neutral,0.3232888
PPO_Instruct,237,conservative,0.3667501
PPO_Instruct,237,liberal,0.23735832
PPO_Instruct,237,regulatory_aware,0.30710727
PPO_Instruct,237,empathetic,0.4969722
PPO_Instruct,237,safety_first,0.29439974
PPO_Instruct,237,educational,0.28306454
PPO_Instruct,237,concise,0.4811699
PPO_Instruct,237,professional,0.5233231
PPO_Instruct,237,creative,0.30925792
PPO_Instruct,238,neutral,0.14019261
PPO_Instruct,238,conservative,0.1447272
PPO_Instruct,238,liberal,0.12231529
PPO_Instruct,238,regulatory_aware,0.10798223
PPO_Instruct,238,empathetic,0.10873164
PPO_Instruct,238,safety_first,0.12861273
PPO_Instruct,238,educational,0.17857857
PPO_Instruct,238,concise,0.13828692
PPO_Instruct,238,professional,0.16838917
PPO_Instruct,238,creative,0.15442422
PPO_Instruct,239,neutral,0.5344763
PPO_Instruct,239,conservative,0.5202573
PPO_Instruct,239,liberal,0.4604534
PPO_Instruct,239,regulatory_aware,0.3156183
PPO_Instruct,239,empathetic,0.50577545
PPO_Instruct,239,safety_first,0.3643073
PPO_Instruct,239,educational,0.32313383
PPO_Instruct,239,concise,0.33863068
PPO_Instruct,239,professional,0.6113555
PPO_Instruct,239,creative,0.6208176
PPO_Instruct,240,neutral,0.8237025
PPO_Instruct,240,conservative,0.38494697
PPO_Instruct,240,liberal,0.3983486
PPO_Instruct,240,regulatory_aware,0.2291893
PPO_Instruct,240,empathetic,0.63184965
PPO_Instruct,240,safety_first,0.28426778
PPO_Instruct,240,educational,0.26000658
PPO_Instruct,240,concise,0.16038562
PPO_Instruct,240,professional,0.20327036
PPO_Instruct,240,creative,0.56825936
PPO_Instruct,241,neutral,0.18662617
PPO_Instruct,241,conservative,0.11277094
PPO_Instruct,241,liberal,0.11572681
PPO_Instruct,241,regulatory_aware,0.20104389
PPO_Instruct,241,empathetic,0.17791253
PPO_Instruct,241,safety_first,0.5540412
PPO_Instruct,241,educational,0.368929
PPO_Instruct,241,concise,0.19642988
PPO_Instruct,241,professional,0.15818445
PPO_Instruct,241,creative,0.13204597
PPO_Instruct,242,neutral,0.28083965
PPO_Instruct,242,conservative,0.33185944
PPO_Instruct,242,liberal,0.25694695
PPO_Instruct,242,regulatory_aware,0.29834107
PPO_Instruct,242,empathetic,0.2892446
PPO_Instruct,242,safety_first,0.54103875
PPO_Instruct,242,educational,0.6504773
PPO_Instruct,242,concise,0.53442025
PPO_Instruct,242,professional,0.68894136
PPO_Instruct,242,creative,0.42316553
PPO_Instruct,243,neutral,0.34659714
PPO_Instruct,243,conservative,0.43384358
PPO_Instruct,243,liberal,0.20552424
PPO_Instruct,243,regulatory_aware,0.2222514
PPO_Instruct,243,empathetic,0.7378329
PPO_Instruct,243,safety_first,0.3318206
PPO_Instruct,243,educational,0.40102652
PPO_Instruct,243,concise,0.4198008
PPO_Instruct,243,professional,0.72912806
PPO_Instruct,243,creative,0.23102546
PPO_Instruct,244,neutral,0.16862708
PPO_Instruct,244,conservative,0.448476
PPO_Instruct,244,liberal,0.2308211
PPO_Instruct,244,regulatory_aware,0.633423
PPO_Instruct,244,empathetic,0.2596603
PPO_Instruct,244,safety_first,0.64018536
PPO_Instruct,244,educational,0.2838086
PPO_Instruct,244,concise,0.2705357
PPO_Instruct,244,professional,0.23036467
PPO_Instruct,244,creative,0.25812304
PPO_Instruct,245,neutral,0.42205897
PPO_Instruct,245,conservative,0.16530734
PPO_Instruct,245,liberal,0.16917066
PPO_Instruct,245,regulatory_aware,0.22262238
PPO_Instruct,245,empathetic,0.116393805
PPO_Instruct,245,safety_first,0.39375696
PPO_Instruct,245,educational,0.08176328
PPO_Instruct,245,concise,0.34734753
PPO_Instruct,245,professional,0.19863975
PPO_Instruct,245,creative,0.22806193
PPO_Instruct,246,neutral,0.2977842
PPO_Instruct,246,conservative,0.28382987
PPO_Instruct,246,liberal,0.53145003
PPO_Instruct,246,regulatory_aware,0.4128422
PPO_Instruct,246,empathetic,0.6398787
PPO_Instruct,246,safety_first,0.22526313
PPO_Instruct,246,educational,0.29596275
PPO_Instruct,246,concise,0.78580886
PPO_Instruct,246,professional,0.38023058
PPO_Instruct,246,creative,0.4653305
PPO_Instruct,247,neutral,0.3979194
PPO_Instruct,247,conservative,0.17042652
PPO_Instruct,247,liberal,0.2756696
PPO_Instruct,247,regulatory_aware,0.29308614
PPO_Instruct,247,empathetic,0.5084983
PPO_Instruct,247,safety_first,0.5689528
PPO_Instruct,247,educational,0.6109422
PPO_Instruct,247,concise,0.38423157
PPO_Instruct,247,professional,0.7544492
PPO_Instruct,247,creative,0.2690159
PPO_Instruct,248,neutral,0.2993393
PPO_Instruct,248,conservative,0.4589685
PPO_Instruct,248,liberal,0.673322
PPO_Instruct,248,regulatory_aware,0.45837283
PPO_Instruct,248,empathetic,0.561371
PPO_Instruct,248,safety_first,0.43031493
PPO_Instruct,248,educational,0.6244746
PPO_Instruct,248,concise,0.29596844
PPO_Instruct,248,professional,0.5385261
PPO_Instruct,248,creative,0.5829286
PPO_Instruct,249,neutral,0.17426959
PPO_Instruct,249,conservative,0.5455464
PPO_Instruct,249,liberal,0.16906549
PPO_Instruct,249,regulatory_aware,0.52845013
PPO_Instruct,249,empathetic,0.18865086
PPO_Instruct,249,safety_first,0.22971429
PPO_Instruct,249,educational,0.1998076
PPO_Instruct,249,concise,0.38454834
PPO_Instruct,249,professional,0.14658871
PPO_Instruct,249,creative,0.70076483
PPO_Instruct,250,neutral,0.33874187
PPO_Instruct,250,conservative,0.114511095
PPO_Instruct,250,liberal,0.14717217
PPO_Instruct,250,regulatory_aware,0.2964776
PPO_Instruct,250,empathetic,0.3882889
PPO_Instruct,250,safety_first,0.26896408
PPO_Instruct,250,educational,0.109653175
PPO_Instruct,250,concise,0.12081282
PPO_Instruct,250,professional,0.68836945
PPO_Instruct,250,creative,0.14002618
PPO_Instruct,251,neutral,0.23468831
PPO_Instruct,251,conservative,0.15610561
PPO_Instruct,251,liberal,0.15610561
PPO_Instruct,251,regulatory_aware,0.1428451
PPO_Instruct,251,empathetic,0.17860377
PPO_Instruct,251,safety_first,0.2572546
PPO_Instruct,251,educational,0.256792
PPO_Instruct,251,concise,0.13010262
PPO_Instruct,251,professional,0.26604763
PPO_Instruct,251,creative,0.3280049
PPO_Instruct,252,neutral,0.743208
PPO_Instruct,252,conservative,0.57276285
PPO_Instruct,252,liberal,0.17262149
PPO_Instruct,252,regulatory_aware,0.24355724
PPO_Instruct,252,empathetic,0.6924417
PPO_Instruct,252,safety_first,0.20774156
PPO_Instruct,252,educational,0.20784482
PPO_Instruct,252,concise,0.21378365
PPO_Instruct,252,professional,0.23966745
PPO_Instruct,252,creative,0.63752025
PPO_Instruct,253,neutral,0.22837996
PPO_Instruct,253,conservative,0.32509366
PPO_Instruct,253,liberal,0.38812077
PPO_Instruct,253,regulatory_aware,0.35136643
PPO_Instruct,253,empathetic,0.25230962
PPO_Instruct,253,safety_first,0.34941974
PPO_Instruct,253,educational,0.6937646
PPO_Instruct,253,concise,0.27331242
PPO_Instruct,253,professional,0.49336743
PPO_Instruct,253,creative,0.2153673
PPO_Instruct,254,neutral,0.06257283
PPO_Instruct,254,conservative,0.3479482
PPO_Instruct,254,liberal,0.2163687
PPO_Instruct,254,regulatory_aware,0.24759798
PPO_Instruct,254,empathetic,0.20982029
PPO_Instruct,254,safety_first,0.14934063
PPO_Instruct,254,educational,0.12442743
PPO_Instruct,254,concise,0.7782112
PPO_Instruct,254,professional,0.07202167
PPO_Instruct,254,creative,0.096286
PPO_Instruct,255,neutral,0.26850712
PPO_Instruct,255,conservative,0.13717301
PPO_Instruct,255,liberal,0.5156221
PPO_Instruct,255,regulatory_aware,0.1927256
PPO_Instruct,255,empathetic,0.58041096
PPO_Instruct,255,safety_first,0.077095166
PPO_Instruct,255,educational,0.15850656
PPO_Instruct,255,concise,0.13581762
PPO_Instruct,255,professional,0.25325525
PPO_Instruct,255,creative,0.20019291
PPO_Instruct,256,neutral,0.26605633
PPO_Instruct,256,conservative,0.20559242
PPO_Instruct,256,liberal,0.14040509
PPO_Instruct,256,regulatory_aware,0.13477421
PPO_Instruct,256,empathetic,0.24679528
PPO_Instruct,256,safety_first,0.6976006
PPO_Instruct,256,educational,0.19475275
PPO_Instruct,256,concise,0.21800017
PPO_Instruct,256,professional,0.48811394
PPO_Instruct,256,creative,0.20138751
PPO_Instruct,257,neutral,0.2036362
PPO_Instruct,257,conservative,0.17375222
PPO_Instruct,257,liberal,0.4671141
PPO_Instruct,257,regulatory_aware,0.2919783
PPO_Instruct,257,empathetic,0.54409456
PPO_Instruct,257,safety_first,0.5668235
PPO_Instruct,257,educational,0.7683834
PPO_Instruct,257,concise,0.30697688
PPO_Instruct,257,professional,0.22817937
PPO_Instruct,257,creative,0.5089593
PPO_Instruct,258,neutral,0.69390076
PPO_Instruct,258,conservative,0.313674
PPO_Instruct,258,liberal,0.30727863
PPO_Instruct,258,regulatory_aware,0.44728944
PPO_Instruct,258,empathetic,0.17797989
PPO_Instruct,258,safety_first,0.77625823
PPO_Instruct,258,educational,0.3170598
PPO_Instruct,258,concise,0.7627413
PPO_Instruct,258,professional,0.17786151
PPO_Instruct,258,creative,0.3566949
PPO_Instruct,259,neutral,0.1662303
PPO_Instruct,259,conservative,0.79095083
PPO_Instruct,259,liberal,0.1836124
PPO_Instruct,259,regulatory_aware,0.32687956
PPO_Instruct,259,empathetic,0.6125636
PPO_Instruct,259,safety_first,0.24321014
PPO_Instruct,259,educational,0.6598206
PPO_Instruct,259,concise,0.14049019
PPO_Instruct,259,professional,0.19677904
PPO_Instruct,259,creative,0.51642543
PPO_Instruct,260,neutral,0.55030495
PPO_Instruct,260,conservative,0.37147087
PPO_Instruct,260,liberal,0.2888308
PPO_Instruct,260,regulatory_aware,0.3960527
PPO_Instruct,260,empathetic,0.3284821
PPO_Instruct,260,safety_first,0.4612342
PPO_Instruct,260,educational,0.422938
PPO_Instruct,260,concise,0.35364786
PPO_Instruct,260,professional,0.48537078
PPO_Instruct,260,creative,0.39302963
PPO_Instruct,261,neutral,0.34620425
PPO_Instruct,261,conservative,0.35424134
PPO_Instruct,261,liberal,0.31309336
PPO_Instruct,261,regulatory_aware,0.25939572
PPO_Instruct,261,empathetic,0.45913
PPO_Instruct,261,safety_first,0.28164428
PPO_Instruct,261,educational,0.36506245
PPO_Instruct,261,concise,0.77872956
PPO_Instruct,261,professional,0.6591841
PPO_Instruct,261,creative,0.33655888
PPO_Instruct,262,neutral,0.14640096
PPO_Instruct,262,conservative,0.19800451
PPO_Instruct,262,liberal,0.2935391
PPO_Instruct,262,regulatory_aware,0.2679014
PPO_Instruct,262,empathetic,0.16563253
PPO_Instruct,262,safety_first,0.22207016
PPO_Instruct,262,educational,0.51625687
PPO_Instruct,262,concise,0.21362506
PPO_Instruct,262,professional,0.85754484
PPO_Instruct,262,creative,0.86002964
