method,prompt_id,instruction_type,fidelity
PPO_Instruct,4,neutral,0.6404669
PPO_Instruct,4,conservative,0.51727515
PPO_Instruct,4,liberal,0.53743047
PPO_Instruct,4,regulatory_aware,0.55670106
PPO_Instruct,4,empathetic,0.51336306
PPO_Instruct,4,safety_first,0.4939336
PPO_Instruct,4,educational,0.516551
PPO_Instruct,4,concise,0.50653255
PPO_Instruct,4,professional,0.49189517
PPO_Instruct,4,creative,0.5753066
PPO_Instruct,5,neutral,0.54099876
PPO_Instruct,5,conservative,0.571249
PPO_Instruct,5,liberal,0.6824454
PPO_Instruct,5,regulatory_aware,0.50038457
PPO_Instruct,5,empathetic,0.5369176
PPO_Instruct,5,safety_first,0.72560275
PPO_Instruct,5,educational,0.56826043
PPO_Instruct,5,concise,0.54113066
PPO_Instruct,5,professional,0.54727745
PPO_Instruct,5,creative,0.48493344
PPO_Instruct,6,neutral,0.76860523
PPO_Instruct,6,conservative,0.5242663
PPO_Instruct,6,liberal,0.71683276
PPO_Instruct,6,regulatory_aware,0.58020306
PPO_Instruct,6,empathetic,0.70920026
PPO_Instruct,6,safety_first,0.5050788
PPO_Instruct,6,educational,0.5969355
PPO_Instruct,6,concise,0.59165263
PPO_Instruct,6,professional,0.5411266
PPO_Instruct,6,creative,0.52079153
PPO_Instruct,7,neutral,0.54146636
PPO_Instruct,7,conservative,0.55412
PPO_Instruct,7,liberal,0.5866623
PPO_Instruct,7,regulatory_aware,0.58801496
PPO_Instruct,7,empathetic,0.5539366
PPO_Instruct,7,safety_first,0.50189346
PPO_Instruct,7,educational,0.4743729
PPO_Instruct,7,concise,0.5745095
PPO_Instruct,7,professional,0.51903504
PPO_Instruct,7,creative,0.80116403
PPO_Instruct,8,neutral,0.52336586
PPO_Instruct,8,conservative,0.61707944
PPO_Instruct,8,liberal,0.53403246
PPO_Instruct,8,regulatory_aware,0.6350173
PPO_Instruct,8,empathetic,0.5772555
PPO_Instruct,8,safety_first,0.49941152
PPO_Instruct,8,educational,0.4893341
PPO_Instruct,8,concise,0.517671
PPO_Instruct,8,professional,0.5103176
PPO_Instruct,8,creative,0.5518494
PPO_Instruct,9,neutral,0.76860523
PPO_Instruct,9,conservative,0.60947716
PPO_Instruct,9,liberal,0.48293212
PPO_Instruct,9,regulatory_aware,0.57287925
PPO_Instruct,9,empathetic,0.5876645
PPO_Instruct,9,safety_first,0.500232
PPO_Instruct,9,educational,0.56273824
PPO_Instruct,9,concise,0.5577655
PPO_Instruct,9,professional,0.74877447
PPO_Instruct,9,creative,0.5276132
PPO_Instruct,10,neutral,0.76860523
PPO_Instruct,10,conservative,0.5230076
PPO_Instruct,10,liberal,0.4866664
PPO_Instruct,10,regulatory_aware,0.63007593
PPO_Instruct,10,empathetic,0.5649265
PPO_Instruct,10,safety_first,0.5447359
PPO_Instruct,10,educational,0.58881223
PPO_Instruct,10,concise,0.5914623
PPO_Instruct,10,professional,0.5519937
PPO_Instruct,10,creative,0.5417387
PPO_Instruct,11,neutral,0.4883315
PPO_Instruct,11,conservative,0.4887189
PPO_Instruct,11,liberal,0.5101813
PPO_Instruct,11,regulatory_aware,0.6542376
PPO_Instruct,11,empathetic,0.5497146
PPO_Instruct,11,safety_first,0.5622057
PPO_Instruct,11,educational,0.5097324
PPO_Instruct,11,concise,0.5294978
PPO_Instruct,11,professional,0.6187021
PPO_Instruct,11,creative,0.49134806
PPO_Instruct,12,neutral,0.5660191
PPO_Instruct,12,conservative,0.56009066
PPO_Instruct,12,liberal,0.668259
PPO_Instruct,12,regulatory_aware,0.5160887
PPO_Instruct,12,empathetic,0.5746108
PPO_Instruct,12,safety_first,0.5735203
PPO_Instruct,12,educational,0.4936162
PPO_Instruct,12,concise,0.48805767
PPO_Instruct,12,professional,0.8232475
PPO_Instruct,12,creative,0.6177202
PPO_Instruct,13,neutral,0.61708605
PPO_Instruct,13,conservative,0.61495626
PPO_Instruct,13,liberal,0.5564019
PPO_Instruct,13,regulatory_aware,0.58516127
PPO_Instruct,13,empathetic,0.5525894
PPO_Instruct,13,safety_first,0.5738439
PPO_Instruct,13,educational,0.5172215
PPO_Instruct,13,concise,0.5448164
PPO_Instruct,13,professional,0.62778616
PPO_Instruct,13,creative,0.5904534
PPO_Instruct,14,neutral,0.55819094
PPO_Instruct,14,conservative,0.5440341
PPO_Instruct,14,liberal,0.60248524
PPO_Instruct,14,regulatory_aware,0.57172817
PPO_Instruct,14,empathetic,0.5295377
PPO_Instruct,14,safety_first,0.5643094
PPO_Instruct,14,educational,0.52780557
PPO_Instruct,14,concise,0.5784494
PPO_Instruct,14,professional,0.6794828
PPO_Instruct,14,creative,0.62160975
PPO_Instruct,15,neutral,0.5859945
PPO_Instruct,15,conservative,0.51608264
PPO_Instruct,15,liberal,0.51591724
PPO_Instruct,15,regulatory_aware,0.63299215
PPO_Instruct,15,empathetic,0.5814954
PPO_Instruct,15,safety_first,0.60162646
PPO_Instruct,15,educational,0.5542182
PPO_Instruct,15,concise,0.56578076
PPO_Instruct,15,professional,0.50712246
PPO_Instruct,15,creative,0.533224
PPO_Instruct,16,neutral,0.6237413
PPO_Instruct,16,conservative,0.5572503
PPO_Instruct,16,liberal,0.4996878
PPO_Instruct,16,regulatory_aware,0.57897294
PPO_Instruct,16,empathetic,0.53914124
PPO_Instruct,16,safety_first,0.66570294
PPO_Instruct,16,educational,0.48920357
PPO_Instruct,16,concise,0.55243134
PPO_Instruct,16,professional,0.47941238
PPO_Instruct,16,creative,0.5358841
PPO_Instruct,17,neutral,0.62809604
PPO_Instruct,17,conservative,0.548163
PPO_Instruct,17,liberal,0.5324606
PPO_Instruct,17,regulatory_aware,0.61728394
PPO_Instruct,17,empathetic,0.55170274
PPO_Instruct,17,safety_first,0.6273533
PPO_Instruct,17,educational,0.5303685
PPO_Instruct,17,concise,0.49034154
PPO_Instruct,17,professional,0.44322675
PPO_Instruct,17,creative,0.51883125
PPO_Instruct,18,neutral,0.5943999
PPO_Instruct,18,conservative,0.5335403
PPO_Instruct,18,liberal,0.5826311
PPO_Instruct,18,regulatory_aware,0.53314614
PPO_Instruct,18,empathetic,0.60293627
PPO_Instruct,18,safety_first,0.5358934
PPO_Instruct,18,educational,0.6283814
PPO_Instruct,18,concise,0.58978355
PPO_Instruct,18,professional,0.60961705
PPO_Instruct,18,creative,0.5302601
PPO_Instruct,19,neutral,0.51374394
PPO_Instruct,19,conservative,0.57660276
PPO_Instruct,19,liberal,0.54575676
PPO_Instruct,19,regulatory_aware,0.7190704
PPO_Instruct,19,empathetic,0.5548699
PPO_Instruct,19,safety_first,0.59860635
PPO_Instruct,19,educational,0.62825406
PPO_Instruct,19,concise,0.66908956
PPO_Instruct,19,professional,0.5105187
PPO_Instruct,19,creative,0.61151594
PPO_Instruct,20,neutral,0.6183496
PPO_Instruct,20,conservative,0.57946527
PPO_Instruct,20,liberal,0.52273977
PPO_Instruct,20,regulatory_aware,0.5447144
PPO_Instruct,20,empathetic,0.62950224
PPO_Instruct,20,safety_first,0.59840834
PPO_Instruct,20,educational,0.6405815
PPO_Instruct,20,concise,0.5316163
PPO_Instruct,20,professional,0.5288475
PPO_Instruct,20,creative,0.5201368
PPO_Instruct,21,neutral,0.51095366
PPO_Instruct,21,conservative,0.5494762
PPO_Instruct,21,liberal,0.61783296
PPO_Instruct,21,regulatory_aware,0.5986987
PPO_Instruct,21,empathetic,0.5777551
PPO_Instruct,21,safety_first,0.5952723
PPO_Instruct,21,educational,0.54613227
PPO_Instruct,21,concise,0.5134184
PPO_Instruct,21,professional,0.5621287
PPO_Instruct,21,creative,0.5818165
PPO_Instruct,22,neutral,0.6644125
PPO_Instruct,22,conservative,0.6393068
PPO_Instruct,22,liberal,0.6699908
PPO_Instruct,22,regulatory_aware,0.6215827
PPO_Instruct,22,empathetic,0.49877962
PPO_Instruct,22,safety_first,0.5990667
PPO_Instruct,22,educational,0.537597
PPO_Instruct,22,concise,0.5169881
PPO_Instruct,22,professional,0.8232475
PPO_Instruct,22,creative,0.5585038
PPO_Instruct,23,neutral,0.5977017
PPO_Instruct,23,conservative,0.5663668
PPO_Instruct,23,liberal,0.5424039
PPO_Instruct,23,regulatory_aware,0.52086914
PPO_Instruct,23,empathetic,0.57389903
PPO_Instruct,23,safety_first,0.73847145
PPO_Instruct,23,educational,0.567751
PPO_Instruct,23,concise,0.55356455
PPO_Instruct,23,professional,0.6643499
PPO_Instruct,23,creative,0.4994897
PPO_Instruct,24,neutral,0.53439206
PPO_Instruct,24,conservative,0.5694506
PPO_Instruct,24,liberal,0.4993692
PPO_Instruct,24,regulatory_aware,0.5346511
PPO_Instruct,24,empathetic,0.515276
PPO_Instruct,24,safety_first,0.5968998
PPO_Instruct,24,educational,0.5642371
PPO_Instruct,24,concise,0.5492422
PPO_Instruct,24,professional,0.6179671
PPO_Instruct,24,creative,0.62422776
PPO_Instruct,25,neutral,0.6510992
PPO_Instruct,25,conservative,0.48996305
PPO_Instruct,25,liberal,0.689826
PPO_Instruct,25,regulatory_aware,0.7670846
PPO_Instruct,25,empathetic,0.49516982
PPO_Instruct,25,safety_first,0.54588103
PPO_Instruct,25,educational,0.5079908
PPO_Instruct,25,concise,0.6789783
PPO_Instruct,25,professional,0.5070456
PPO_Instruct,25,creative,0.6109602
PPO_Instruct,26,neutral,0.62683916
PPO_Instruct,26,conservative,0.4952298
PPO_Instruct,26,liberal,0.5432163
PPO_Instruct,26,regulatory_aware,0.57006663
PPO_Instruct,26,empathetic,0.45623446
PPO_Instruct,26,safety_first,0.50634533
PPO_Instruct,26,educational,0.5649933
PPO_Instruct,26,concise,0.5174865
PPO_Instruct,26,professional,0.50288314
PPO_Instruct,26,creative,0.5316654
PPO_Instruct,27,neutral,0.5548982
PPO_Instruct,27,conservative,0.5483615
PPO_Instruct,27,liberal,0.66991395
PPO_Instruct,27,regulatory_aware,0.59787446
PPO_Instruct,27,empathetic,0.49454972
PPO_Instruct,27,safety_first,0.511824
PPO_Instruct,27,educational,0.5555642
PPO_Instruct,27,concise,0.66930723
PPO_Instruct,27,professional,0.5128235
PPO_Instruct,27,creative,0.50394005
PPO_Instruct,28,neutral,0.66392124
PPO_Instruct,28,conservative,0.52726823
PPO_Instruct,28,liberal,0.51126945
PPO_Instruct,28,regulatory_aware,0.49317244
PPO_Instruct,28,empathetic,0.52540874
PPO_Instruct,28,safety_first,0.46013045
PPO_Instruct,28,educational,0.6229181
PPO_Instruct,28,concise,0.6111977
PPO_Instruct,28,professional,0.6574271
PPO_Instruct,28,creative,0.5496692
PPO_Instruct,29,neutral,0.49672103
PPO_Instruct,29,conservative,0.60049325
PPO_Instruct,29,liberal,0.5199576
PPO_Instruct,29,regulatory_aware,0.63208354
PPO_Instruct,29,empathetic,0.51984835
PPO_Instruct,29,safety_first,0.57681894
PPO_Instruct,29,educational,0.49952018
PPO_Instruct,29,concise,0.56879634
PPO_Instruct,29,professional,0.49019274
PPO_Instruct,29,creative,0.54543793
PPO_Instruct,30,neutral,0.5799048
PPO_Instruct,30,conservative,0.55467653
PPO_Instruct,30,liberal,0.5708112
PPO_Instruct,30,regulatory_aware,0.5706341
PPO_Instruct,30,empathetic,0.5288492
PPO_Instruct,30,safety_first,0.54219687
PPO_Instruct,30,educational,0.6183592
PPO_Instruct,30,concise,0.5504136
PPO_Instruct,30,professional,0.545964
PPO_Instruct,30,creative,0.5429253
PPO_Instruct,31,neutral,0.48807073
PPO_Instruct,31,conservative,0.48641118
PPO_Instruct,31,liberal,0.5236729
PPO_Instruct,31,regulatory_aware,0.6729635
PPO_Instruct,31,empathetic,0.5350016
PPO_Instruct,31,safety_first,0.55936915
PPO_Instruct,31,educational,0.5603688
PPO_Instruct,31,concise,0.5025608
PPO_Instruct,31,professional,0.5072236
PPO_Instruct,31,creative,0.4778324
PPO_Instruct,32,neutral,0.59869933
PPO_Instruct,32,conservative,0.6379775
PPO_Instruct,32,liberal,0.6017785
PPO_Instruct,32,regulatory_aware,0.6352689
PPO_Instruct,32,empathetic,0.62043774
PPO_Instruct,32,safety_first,0.57799935
PPO_Instruct,32,educational,0.5161007
PPO_Instruct,32,concise,0.5966298
PPO_Instruct,32,professional,0.59892017
PPO_Instruct,32,creative,0.5937948
PPO_Instruct,33,neutral,0.49969995
PPO_Instruct,33,conservative,0.5314367
PPO_Instruct,33,liberal,0.5678126
PPO_Instruct,33,regulatory_aware,0.50981766
PPO_Instruct,33,empathetic,0.5326139
PPO_Instruct,33,safety_first,0.6197429
PPO_Instruct,33,educational,0.5911322
PPO_Instruct,33,concise,0.5272041
PPO_Instruct,33,professional,0.8232475
PPO_Instruct,33,creative,0.54817665
PPO_Instruct,34,neutral,0.5917877
PPO_Instruct,34,conservative,0.526356
PPO_Instruct,34,liberal,0.49908015
PPO_Instruct,34,regulatory_aware,0.67821395
PPO_Instruct,34,empathetic,0.52697706
PPO_Instruct,34,safety_first,0.60799277
PPO_Instruct,34,educational,0.6506495
PPO_Instruct,34,concise,0.49045274
PPO_Instruct,34,professional,0.48996988
PPO_Instruct,34,creative,0.48794332
PPO_Instruct,35,neutral,0.5087155
PPO_Instruct,35,conservative,0.5120329
PPO_Instruct,35,liberal,0.6524937
PPO_Instruct,35,regulatory_aware,0.5900892
PPO_Instruct,35,empathetic,0.54656947
PPO_Instruct,35,safety_first,0.54654986
PPO_Instruct,35,educational,0.5943223
PPO_Instruct,35,concise,0.58578986
PPO_Instruct,35,professional,0.67056525
PPO_Instruct,35,creative,0.54734606
PPO_Instruct,36,neutral,0.6551105
PPO_Instruct,36,conservative,0.5628174
PPO_Instruct,36,liberal,0.6366262
PPO_Instruct,36,regulatory_aware,0.52222127
PPO_Instruct,36,empathetic,0.5383977
PPO_Instruct,36,safety_first,0.5274326
PPO_Instruct,36,educational,0.54148984
PPO_Instruct,36,concise,0.4897614
PPO_Instruct,36,professional,0.570935
PPO_Instruct,36,creative,0.560784
PPO_Instruct,37,neutral,0.5583401
PPO_Instruct,37,conservative,0.52052873
PPO_Instruct,37,liberal,0.58769774
PPO_Instruct,37,regulatory_aware,0.5753161
PPO_Instruct,37,empathetic,0.50766784
PPO_Instruct,37,safety_first,0.5681172
PPO_Instruct,37,educational,0.6487602
PPO_Instruct,37,concise,0.5082713
PPO_Instruct,37,professional,0.60291135
PPO_Instruct,37,creative,0.5377029
PPO_Instruct,38,neutral,0.74539673
PPO_Instruct,38,conservative,0.5721413
PPO_Instruct,38,liberal,0.57599366
PPO_Instruct,38,regulatory_aware,0.5893519
PPO_Instruct,38,empathetic,0.7249658
PPO_Instruct,38,safety_first,0.53149045
PPO_Instruct,38,educational,0.48123068
PPO_Instruct,38,concise,0.5220579
PPO_Instruct,38,professional,0.5736887
PPO_Instruct,38,creative,0.51615983
PPO_Instruct,39,neutral,0.5831795
PPO_Instruct,39,conservative,0.5277069
PPO_Instruct,39,liberal,0.57621384
PPO_Instruct,39,regulatory_aware,0.6000624
PPO_Instruct,39,empathetic,0.5211401
PPO_Instruct,39,safety_first,0.5804377
PPO_Instruct,39,educational,0.5513771
PPO_Instruct,39,concise,0.5754076
PPO_Instruct,39,professional,0.6150701
PPO_Instruct,39,creative,0.4999911
PPO_Instruct,40,neutral,0.5686746
PPO_Instruct,40,conservative,0.5346604
PPO_Instruct,40,liberal,0.5150254
PPO_Instruct,40,regulatory_aware,0.5894257
PPO_Instruct,40,empathetic,0.5697533
PPO_Instruct,40,safety_first,0.6503509
PPO_Instruct,40,educational,0.5475065
PPO_Instruct,40,concise,0.52562094
PPO_Instruct,40,professional,0.61527824
PPO_Instruct,40,creative,0.5282134
PPO_Instruct,41,neutral,0.53838044
PPO_Instruct,41,conservative,0.5851489
PPO_Instruct,41,liberal,0.6895299
PPO_Instruct,41,regulatory_aware,0.56350005
PPO_Instruct,41,empathetic,0.49677023
PPO_Instruct,41,safety_first,0.5331534
PPO_Instruct,41,educational,0.49049953
PPO_Instruct,41,concise,0.48337698
PPO_Instruct,41,professional,0.5645208
PPO_Instruct,41,creative,0.47781911
PPO_Instruct,42,neutral,0.4988067
PPO_Instruct,42,conservative,0.53261286
PPO_Instruct,42,liberal,0.63176405
PPO_Instruct,42,regulatory_aware,0.6274649
PPO_Instruct,42,empathetic,0.48802093
PPO_Instruct,42,safety_first,0.6014235
PPO_Instruct,42,educational,0.516584
PPO_Instruct,42,concise,0.48973465
PPO_Instruct,42,professional,0.5037369
PPO_Instruct,42,creative,0.4994992
PPO_Instruct,43,neutral,0.58796716
PPO_Instruct,43,conservative,0.5521794
PPO_Instruct,43,liberal,0.613881
PPO_Instruct,43,regulatory_aware,0.52243495
PPO_Instruct,43,empathetic,0.5054852
PPO_Instruct,43,safety_first,0.6798458
PPO_Instruct,43,educational,0.47018638
PPO_Instruct,43,concise,0.57597
PPO_Instruct,43,professional,0.58132577
PPO_Instruct,43,creative,0.48205468
PPO_Instruct,44,neutral,0.52194196
PPO_Instruct,44,conservative,0.61309594
PPO_Instruct,44,liberal,0.4834066
PPO_Instruct,44,regulatory_aware,0.62342
PPO_Instruct,44,empathetic,0.55789137
PPO_Instruct,44,safety_first,0.48685575
PPO_Instruct,44,educational,0.46769547
PPO_Instruct,44,concise,0.5557364
PPO_Instruct,44,professional,0.6556846
PPO_Instruct,44,creative,0.571269
PPO_Instruct,45,neutral,0.55606526
PPO_Instruct,45,conservative,0.5382439
PPO_Instruct,45,liberal,0.5271637
PPO_Instruct,45,regulatory_aware,0.58115935
PPO_Instruct,45,empathetic,0.487067
PPO_Instruct,45,safety_first,0.49938625
PPO_Instruct,45,educational,0.5497684
PPO_Instruct,45,concise,0.5633204
PPO_Instruct,45,professional,0.5243237
PPO_Instruct,45,creative,0.63263065
PPO_Instruct,46,neutral,0.57332337
PPO_Instruct,46,conservative,0.6138315
PPO_Instruct,46,liberal,0.5710294
PPO_Instruct,46,regulatory_aware,0.5839364
PPO_Instruct,46,empathetic,0.58685327
PPO_Instruct,46,safety_first,0.5807839
PPO_Instruct,46,educational,0.5669209
PPO_Instruct,46,concise,0.5078815
PPO_Instruct,46,professional,0.6439969
PPO_Instruct,46,creative,0.68037254
PPO_Instruct,47,neutral,0.63378656
PPO_Instruct,47,conservative,0.5796448
PPO_Instruct,47,liberal,0.51749474
PPO_Instruct,47,regulatory_aware,0.6443957
PPO_Instruct,47,empathetic,0.5512466
PPO_Instruct,47,safety_first,0.5870038
PPO_Instruct,47,educational,0.5628146
PPO_Instruct,47,concise,0.5493457
PPO_Instruct,47,professional,0.5383566
PPO_Instruct,47,creative,0.70946103
PPO_Instruct,48,neutral,0.5386193
PPO_Instruct,48,conservative,0.49398112
PPO_Instruct,48,liberal,0.54234934
PPO_Instruct,48,regulatory_aware,0.67207545
PPO_Instruct,48,empathetic,0.55187714
PPO_Instruct,48,safety_first,0.596871
PPO_Instruct,48,educational,0.52706254
PPO_Instruct,48,concise,0.52345365
PPO_Instruct,48,professional,0.5860146
PPO_Instruct,48,creative,0.545666
PPO_Instruct,49,neutral,0.5638186
PPO_Instruct,49,conservative,0.52694416
PPO_Instruct,49,liberal,0.53939086
PPO_Instruct,49,regulatory_aware,0.5503587
PPO_Instruct,49,empathetic,0.49015334
PPO_Instruct,49,safety_first,0.5345246
PPO_Instruct,49,educational,0.50898045
PPO_Instruct,49,concise,0.5457594
PPO_Instruct,49,professional,0.51060164
PPO_Instruct,49,creative,0.53708816
PPO_Instruct,50,neutral,0.5390127
PPO_Instruct,50,conservative,0.80774516
PPO_Instruct,50,liberal,0.60740834
PPO_Instruct,50,regulatory_aware,0.5991561
PPO_Instruct,50,empathetic,0.4895397
PPO_Instruct,50,safety_first,0.57635856
PPO_Instruct,50,educational,0.50596136
PPO_Instruct,50,concise,0.51821566
PPO_Instruct,50,professional,0.59576535
PPO_Instruct,50,creative,0.5032547
PPO_Instruct,51,neutral,0.50510836
PPO_Instruct,51,conservative,0.49707463
PPO_Instruct,51,liberal,0.5510785
PPO_Instruct,51,regulatory_aware,0.5057601
PPO_Instruct,51,empathetic,0.5605807
PPO_Instruct,51,safety_first,0.512316
PPO_Instruct,51,educational,0.5387177
PPO_Instruct,51,concise,0.58650583
PPO_Instruct,51,professional,0.52022403
PPO_Instruct,51,creative,0.56298876
PPO_Instruct,52,neutral,0.49552238
PPO_Instruct,52,conservative,0.6261773
PPO_Instruct,52,liberal,0.5737167
PPO_Instruct,52,regulatory_aware,0.56049067
PPO_Instruct,52,empathetic,0.60080504
PPO_Instruct,52,safety_first,0.6888541
PPO_Instruct,52,educational,0.4814971
PPO_Instruct,52,concise,0.47908634
PPO_Instruct,52,professional,0.49928713
PPO_Instruct,52,creative,0.5129225
PPO_Instruct,53,neutral,0.5291523
PPO_Instruct,53,conservative,0.59267914
PPO_Instruct,53,liberal,0.57880884
PPO_Instruct,53,regulatory_aware,0.59410566
PPO_Instruct,53,empathetic,0.5203909
PPO_Instruct,53,safety_first,0.5797938
PPO_Instruct,53,educational,0.4698528
PPO_Instruct,53,concise,0.47785324
PPO_Instruct,53,professional,0.6273864
PPO_Instruct,53,creative,0.52795225
PPO_Instruct,54,neutral,0.49582425
PPO_Instruct,54,conservative,0.54576063
PPO_Instruct,54,liberal,0.5290749
PPO_Instruct,54,regulatory_aware,0.6167246
PPO_Instruct,54,empathetic,0.7519492
PPO_Instruct,54,safety_first,0.77530193
PPO_Instruct,54,educational,0.5062579
PPO_Instruct,54,concise,0.51010996
PPO_Instruct,54,professional,0.5436148
PPO_Instruct,54,creative,0.52826434
PPO_Instruct,55,neutral,0.54792804
PPO_Instruct,55,conservative,0.52819914
PPO_Instruct,55,liberal,0.54724747
PPO_Instruct,55,regulatory_aware,0.5838006
PPO_Instruct,55,empathetic,0.45440325
PPO_Instruct,55,safety_first,0.64678395
PPO_Instruct,55,educational,0.585274
PPO_Instruct,55,concise,0.5838201
PPO_Instruct,55,professional,0.4956428
PPO_Instruct,55,creative,0.5107238
PPO_Instruct,56,neutral,0.68724585
PPO_Instruct,56,conservative,0.64633334
PPO_Instruct,56,liberal,0.5377962
PPO_Instruct,56,regulatory_aware,0.6500994
PPO_Instruct,56,empathetic,0.5775778
PPO_Instruct,56,safety_first,0.7526815
PPO_Instruct,56,educational,0.5382251
PPO_Instruct,56,concise,0.62439424
PPO_Instruct,56,professional,0.60144234
PPO_Instruct,56,creative,0.5277633
PPO_Instruct,57,neutral,0.4906078
PPO_Instruct,57,conservative,0.5085785
PPO_Instruct,57,liberal,0.61505723
PPO_Instruct,57,regulatory_aware,0.5415616
PPO_Instruct,57,empathetic,0.56202006
PPO_Instruct,57,safety_first,0.5701797
PPO_Instruct,57,educational,0.4692731
PPO_Instruct,57,concise,0.55928403
PPO_Instruct,57,professional,0.7225879
PPO_Instruct,57,creative,0.5469266
PPO_Instruct,58,neutral,0.5423318
PPO_Instruct,58,conservative,0.6105983
PPO_Instruct,58,liberal,0.54155123
PPO_Instruct,58,regulatory_aware,0.69071233
PPO_Instruct,58,empathetic,0.4831258
PPO_Instruct,58,safety_first,0.5772913
PPO_Instruct,58,educational,0.5536393
PPO_Instruct,58,concise,0.5316122
PPO_Instruct,58,professional,0.59124625
PPO_Instruct,58,creative,0.53932905
PPO_Instruct,59,neutral,0.54499704
PPO_Instruct,59,conservative,0.5318122
PPO_Instruct,59,liberal,0.5342317
PPO_Instruct,59,regulatory_aware,0.5800333
PPO_Instruct,59,empathetic,0.4692487
PPO_Instruct,59,safety_first,0.55172193
PPO_Instruct,59,educational,0.51001817
PPO_Instruct,59,concise,0.52410257
PPO_Instruct,59,professional,0.8232475
PPO_Instruct,59,creative,0.5504937
PPO_Instruct,60,neutral,0.55990183
PPO_Instruct,60,conservative,0.50711787
PPO_Instruct,60,liberal,0.5524987
PPO_Instruct,60,regulatory_aware,0.48257488
PPO_Instruct,60,empathetic,0.51033247
PPO_Instruct,60,safety_first,0.7115751
PPO_Instruct,60,educational,0.60505664
PPO_Instruct,60,concise,0.56477004
PPO_Instruct,60,professional,0.5341762
PPO_Instruct,60,creative,0.4952873
PPO_Instruct,61,neutral,0.5441319
PPO_Instruct,61,conservative,0.5145873
PPO_Instruct,61,liberal,0.51439226
PPO_Instruct,61,regulatory_aware,0.6350622
PPO_Instruct,61,empathetic,0.50466347
PPO_Instruct,61,safety_first,0.5730083
PPO_Instruct,61,educational,0.44318405
PPO_Instruct,61,concise,0.5948271
PPO_Instruct,61,professional,0.5351838
PPO_Instruct,61,creative,0.4860841
PPO_Instruct,62,neutral,0.5702994
PPO_Instruct,62,conservative,0.54022425
PPO_Instruct,62,liberal,0.6798329
PPO_Instruct,62,regulatory_aware,0.5881321
PPO_Instruct,62,empathetic,0.5168542
PPO_Instruct,62,safety_first,0.6088725
PPO_Instruct,62,educational,0.5303023
PPO_Instruct,62,concise,0.52469546
PPO_Instruct,62,professional,0.5284702
PPO_Instruct,62,creative,0.51646453
PPO_Instruct,63,neutral,0.5103206
PPO_Instruct,63,conservative,0.63173926
PPO_Instruct,63,liberal,0.47871488
PPO_Instruct,63,regulatory_aware,0.54867035
PPO_Instruct,63,empathetic,0.55886906
PPO_Instruct,63,safety_first,0.5123435
PPO_Instruct,63,educational,0.52043176
PPO_Instruct,63,concise,0.48442596
PPO_Instruct,63,professional,0.468673
PPO_Instruct,63,creative,0.51939785
PPO_Instruct,64,neutral,0.59999293
PPO_Instruct,64,conservative,0.60481226
PPO_Instruct,64,liberal,0.58668536
PPO_Instruct,64,regulatory_aware,0.68693656
PPO_Instruct,64,empathetic,0.49427897
PPO_Instruct,64,safety_first,0.47022614
PPO_Instruct,64,educational,0.5226342
PPO_Instruct,64,concise,0.63844347
PPO_Instruct,64,professional,0.5672607
PPO_Instruct,64,creative,0.52902853
PPO_Instruct,65,neutral,0.5851611
PPO_Instruct,65,conservative,0.680654
PPO_Instruct,65,liberal,0.64347917
PPO_Instruct,65,regulatory_aware,0.5302631
PPO_Instruct,65,empathetic,0.64868313
PPO_Instruct,65,safety_first,0.58557916
PPO_Instruct,65,educational,0.5726043
PPO_Instruct,65,concise,0.5439735
PPO_Instruct,65,professional,0.5233223
PPO_Instruct,65,creative,0.58418196
PPO_Instruct,66,neutral,0.55105233
PPO_Instruct,66,conservative,0.56791365
PPO_Instruct,66,liberal,0.6550446
PPO_Instruct,66,regulatory_aware,0.4983092
PPO_Instruct,66,empathetic,0.5150615
PPO_Instruct,66,safety_first,0.49564028
PPO_Instruct,66,educational,0.57984203
PPO_Instruct,66,concise,0.54529625
PPO_Instruct,66,professional,0.56993383
PPO_Instruct,66,creative,0.54915434
PPO_Instruct,67,neutral,0.6406941
PPO_Instruct,67,conservative,0.5722232
PPO_Instruct,67,liberal,0.5859134
PPO_Instruct,67,regulatory_aware,0.58310986
PPO_Instruct,67,empathetic,0.56743217
PPO_Instruct,67,safety_first,0.48740456
PPO_Instruct,67,educational,0.56243
PPO_Instruct,67,concise,0.6134342
PPO_Instruct,67,professional,0.65304464
PPO_Instruct,67,creative,0.5793104
PPO_Instruct,68,neutral,0.59262633
PPO_Instruct,68,conservative,0.5315034
PPO_Instruct,68,liberal,0.6379702
PPO_Instruct,68,regulatory_aware,0.5509213
PPO_Instruct,68,empathetic,0.6104881
PPO_Instruct,68,safety_first,0.6087291
PPO_Instruct,68,educational,0.57654303
PPO_Instruct,68,concise,0.711264
PPO_Instruct,68,professional,0.5067589
PPO_Instruct,68,creative,0.5048131
PPO_Instruct,69,neutral,0.5872015
PPO_Instruct,69,conservative,0.5997497
PPO_Instruct,69,liberal,0.6723126
PPO_Instruct,69,regulatory_aware,0.56834394
PPO_Instruct,69,empathetic,0.59693694
PPO_Instruct,69,safety_first,0.5236561
PPO_Instruct,69,educational,0.4857746
PPO_Instruct,69,concise,0.54173523
PPO_Instruct,69,professional,0.6518285
PPO_Instruct,69,creative,0.5900189
